timestamp,native_load_kw,adjusted_load_kw,grid_buy_kw,grid_sell_kw,pv_available_kw,pv_used_kw,pv_curtail_kw,battery_charge_kw,battery_discharge_kw,battery_energy_kwh,ev_charge_total_kw,ev_discharge_total_kw,ev_net_kw,load_shift_down_kw,load_shift_up_kw,load_shed_kw,unmet_load_kw
2025-07-16 18:00:00,633.9,633.9,593.0,0.0,40.9,40.9,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 18:15:00,605.3,605.3,577.4,0.0,27.9,27.9,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 18:30:00,590.3,590.3,574.0999999999999,0.0,16.2,16.2,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 18:45:00,585.5,585.5,579.1,0.0,6.4,6.4,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 19:00:00,568.4,568.4,568.4,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 19:15:00,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 19:30:00,542.1,542.1,542.1,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 19:45:00,533.9,533.9,533.9,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 20:00:00,481.8,481.8,481.8,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 20:15:00,483.2,483.2,483.2,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 20:30:00,468.0,468.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 20:45:00,464.9,464.9,464.9,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 21:00:00,455.6,455.6,455.6,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 21:15:00,454.2,454.2,454.2,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 21:30:00,448.9,448.9,448.9,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 21:45:00,447.3,447.3,447.3,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 22:00:00,430.5,430.5,430.5,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 22:15:00,417.1,417.1,417.1,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 22:30:00,418.8,418.8,418.8,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 22:45:00,417.2,417.2,417.2,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 23:00:00,410.5,410.5,410.5,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 23:15:00,412.4,412.4,412.4,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 23:30:00,395.8,395.8,395.8,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16 23:45:00,390.2,390.2,390.2,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 00:00:00,380.9,380.9,380.9,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 00:15:00,387.9,387.9,387.9,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 00:30:00,372.3,372.3,372.3,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 00:45:00,393.4,393.4,393.4,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 01:00:00,383.1,383.1,383.1,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 01:15:00,370.1,370.1,370.1,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 01:30:00,366.4,366.4,366.4,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 01:45:00,380.4,380.4,380.4,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 02:00:00,373.2,373.2,373.2,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 02:15:00,367.7,367.7,367.7,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 02:30:00,369.6,369.6,369.6,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 02:45:00,382.4,382.4,382.4,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 03:00:00,375.5,375.5,375.5,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 03:15:00,369.7,369.7,369.7,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 03:30:00,373.7,373.7,373.7,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 03:45:00,380.8,380.8,380.8,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 04:00:00,378.4,378.4,378.4,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 04:15:00,380.6,380.6,380.6,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 04:30:00,374.3,374.3,374.3,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 04:45:00,376.9,376.9,376.9,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 05:00:00,386.2,386.2,386.2,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 05:15:00,380.5,380.5,380.5,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 05:30:00,368.2,368.2,368.2,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 05:45:00,368.0,368.0,358.5,0.0,9.5,9.5,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 06:00:00,402.9,402.9,378.79999999999995,0.0,24.1,24.1,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 06:15:00,418.3,418.3,376.7,0.0,41.6,41.6,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 06:30:00,424.0,424.0,363.0,0.0,61.0,61.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 06:45:00,435.2,435.2,360.29999999999995,0.0,81.9,81.9,0.0,0.0,0.0,600.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0
2025-07-17 07:00:00,450.9,450.9,365.09999999999997,0.0,103.8,103.8,0.0,0.0,0.0,600.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0
2025-07-17 07:15:00,488.9,488.9,380.29999999999995,0.0,126.6,126.6,0.0,0.0,0.0,600.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0
2025-07-17 07:30:00,499.4,499.4,374.5,0.0,149.9,149.9,0.0,0.0,0.0,600.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0
2025-07-17 07:45:00,527.5,527.5,397.1,0.0,173.4,173.4,0.0,0.0,0.0,600.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0
2025-07-17 08:00:00,554.5,554.5,414.5,0.0,197.0,197.0,0.0,0.0,0.0,600.0,57.0,0.0,57.0,0.0,0.0,0.0,0.0
2025-07-17 08:15:00,551.2,551.2,441.80000000000007,0.0,220.4,220.4,0.0,0.0,0.0,600.0,111.0,0.0,111.0,0.0,0.0,0.0,0.0
2025-07-17 08:30:00,582.6,582.6,454.4631578947369,0.0,243.4,243.4,0.0,0.0,0.0,600.0,115.26315789473684,0.0,115.26315789473684,0.0,0.0,0.0,0.0
2025-07-17 08:45:00,607.8,607.8,463.9,0.0,265.9,265.9,0.0,0.0,0.0,600.0,122.0,0.0,122.0,0.0,0.0,0.0,0.0
2025-07-17 09:00:00,626.4,626.4,488.4842105263157,0.0,287.6,287.6,0.0,0.0,0.0,600.0,149.68421052631578,0.0,149.68421052631578,0.0,0.0,0.0,0.0
2025-07-17 09:15:00,631.8,631.8,452.87368421052633,0.0,308.4,308.4,0.0,0.0,0.0,600.0,129.47368421052636,0.0,129.47368421052636,0.0,0.0,0.0,0.0
2025-07-17 09:30:00,642.7,642.7,454.50000000000006,0.0,328.2,328.2,0.0,0.0,0.0,600.0,140.0,0.0,140.0,0.0,0.0,0.0,0.0
2025-07-17 09:45:00,663.0,663.0,446.8842105263158,0.0,346.8,346.8,0.0,0.0,0.0,600.0,130.68421052631578,0.0,130.68421052631578,0.0,0.0,0.0,0.0
2025-07-17 10:00:00,668.5,668.5,428.6052631578948,0.0,364.0,364.0,0.0,0.0,0.0,600.0,124.10526315789475,0.0,124.10526315789475,0.0,0.0,0.0,0.0
2025-07-17 10:15:00,666.5,666.5,407.8,0.0,379.7,379.7,0.0,0.0,0.0,600.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0
2025-07-17 10:30:00,687.5,687.5,392.021052631579,0.0,393.9,393.9,0.0,0.0,0.0,600.0,98.42105263157895,0.0,98.42105263157895,0.0,0.0,0.0,0.0
2025-07-17 10:45:00,679.7,679.7,366.30000000000007,0.0,406.4,406.4,0.0,0.0,0.0,600.0,93.0,0.0,93.0,0.0,0.0,0.0,0.0
2025-07-17 11:00:00,709.7,709.7,368.6526315789474,0.0,417.1,417.1,0.0,0.0,0.0,600.0,76.05263157894737,0.0,76.05263157894737,0.0,0.0,0.0,0.0
2025-07-17 11:15:00,712.2,712.2,350.20000000000005,0.0,426.0,426.0,0.0,0.0,0.0,600.0,64.0,0.0,64.0,0.0,0.0,0.0,0.0
2025-07-17 11:30:00,709.0,709.0,332.88947368421054,0.0,432.9,432.9,0.0,0.0,0.0,600.0,56.78947368421052,0.0,56.78947368421052,0.0,0.0,0.0,0.0
2025-07-17 11:45:00,726.1,726.1,333.3105263157895,0.0,438.0,438.0,0.0,0.0,0.0,600.0,45.21052631578947,0.0,45.21052631578947,0.0,0.0,0.0,0.0
2025-07-17 12:00:00,670.8,670.8,259.1684210526315,0.0,441.0,441.0,0.0,0.0,0.0,600.0,29.368421052631593,0.0,29.368421052631593,0.0,0.0,0.0,0.0
2025-07-17 12:15:00,664.5,664.5,243.5,0.0,442.0,442.0,0.0,0.0,0.0,600.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0
2025-07-17 12:30:00,673.4,673.4,253.39999999999998,0.0,441.0,441.0,0.0,0.0,0.0,600.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0
2025-07-17 12:45:00,669.4,669.4,252.39999999999998,0.0,438.0,438.0,0.0,0.0,0.0,600.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0
2025-07-17 13:00:00,673.7,673.7,260.2210526315789,0.0,432.9,432.9,0.0,0.0,0.0,600.0,19.42105263157888,0.0,19.42105263157888,0.0,0.0,0.0,0.0
2025-07-17 13:15:00,671.2,671.2,252.20000000000005,0.0,426.0,426.0,0.0,0.0,0.0,600.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0
2025-07-17 13:30:00,666.4,666.4,249.8263157894736,0.0,417.1,417.1,0.0,0.0,0.0,600.0,0.5263157894736374,0.0,0.5263157894736374,0.0,0.0,0.0,0.0
2025-07-17 13:45:00,667.8,667.8,261.4,0.0,406.4,406.4,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 14:00:00,716.3,716.3,440.59999999999997,0.0,275.7,275.7,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 14:15:00,727.3,727.3,461.49999999999994,0.0,265.8,265.8,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 14:30:00,738.5,738.5,483.7,0.0,254.8,254.8,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 14:45:00,725.9,725.9,483.2,0.0,242.7,242.7,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 15:00:00,739.2,739.2,509.50000000000006,0.0,229.7,229.7,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 15:15:00,732.2,732.2,423.80000000000007,0.0,308.4,308.4,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 15:30:00,746.4,746.4,458.79999999999995,0.0,287.6,287.6,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 15:45:00,739.9,739.9,474.0,0.0,265.9,265.9,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:00:00,750.0,750.0,506.6,0.0,243.4,243.4,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:15:00,754.6,754.6,534.2,0.0,220.4,220.4,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:30:00,755.7,755.7,558.7,0.0,197.0,197.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 16:45:00,747.0,747.0,573.6,0.0,173.4,173.4,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 17:00:00,715.3,715.3,565.4,0.0,149.9,149.9,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 17:15:00,718.4,718.4,591.8,0.0,126.6,126.6,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 17:30:00,673.1,673.1,569.3000000000001,0.0,103.8,103.8,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 17:45:00,669.4,669.4,587.5,0.0,81.9,81.9,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 18:00:00,639.8,639.8,578.8,0.0,61.0,61.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 18:15:00,619.4,619.4,577.8,0.0,41.6,41.6,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 18:30:00,618.1,618.1,594.0,0.0,24.1,24.1,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 18:45:00,601.3,601.3,591.8,0.0,9.5,9.5,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 19:00:00,590.4,590.4,590.4,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 19:15:00,554.1,554.1,554.1,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 19:30:00,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 19:45:00,534.9,534.9,534.9,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 20:00:00,489.6,489.6,489.6,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 20:15:00,480.6,480.6,480.6,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 20:30:00,486.5,486.5,486.5,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 20:45:00,463.2,463.2,463.2,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 21:00:00,468.8,468.8,468.8,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 21:15:00,469.6,469.6,469.6,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 21:30:00,468.9,468.9,468.9,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 21:45:00,439.5,439.5,439.5,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 22:00:00,434.2,434.2,434.2,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 22:15:00,424.8,424.8,424.8,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 22:30:00,408.9,408.9,408.9,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 22:45:00,422.6,422.6,422.6,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 23:00:00,411.9,411.9,411.9,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 23:15:00,426.8,426.8,426.8,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 23:30:00,396.5,396.5,396.5,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17 23:45:00,397.3,397.3,397.3,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18 00:00:00,361.9,361.9,361.9,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18 00:15:00,391.0,391.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18 00:30:00,373.4,373.4,373.4,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18 00:45:00,380.2,380.2,380.2,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18 01:00:00,371.7,371.7,371.7,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18 01:15:00,378.8,378.8,378.8,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18 01:30:00,362.5,362.5,362.5,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18 01:45:00,375.8,375.8,375.8,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18 02:00:00,373.1,373.1,373.1,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18 02:15:00,371.8,371.8,371.8,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18 02:30:00,373.6,373.6,373.6,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18 02:45:00,374.7,374.7,374.7,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18 03:00:00,377.6,377.6,377.6,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18 03:15:00,361.2,361.2,361.2,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18 03:30:00,363.8,363.8,363.8,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18 03:45:00,381.1,381.1,381.1,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18 04:00:00,374.9,374.9,374.9,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
